NC_073067.1_prot_YP_010741286.1_49_unknown	NC_073067.1_prot_YP_010741286.1_49_unknown	[locus_tag=P9612_gp49] [db_xref=GeneID:79674827] [protein=hypothetical protein] [protein_id=YP_010741286.1] [location=complement(36702..36812)] [gbkey=CDS]
NC_073067.1_prot_YP_010741286.1_49_unknown	NC_073057.1_prot_YP_010740644.1_50_unknown	[locus_tag=P9602_gp50] [db_xref=GeneID:79674175] [protein=hypothetical protein] [protein_id=YP_010740644.1] [location=complement(35920..36066)] [gbkey=CDS]

NC_005859.1_prot_YP_006961.1_133_known	NC_005859.1_prot_YP_006961.1_133_known	[gene=ltf] [locus_tag=T5.133] [db_xref=GeneID:2777639] [protein=tail fiber protein] [protein_id=YP_006961.1] [location=complement(81865..86055)] [gbkey=CDS]

MZ501085.1_prot_QXV81645.1_41_unknown	MZ501085.1_prot_QXV81645.1_41_unknown	[locus_tag=bas11_0041] [protein=hypothetical protein] [protein_id=QXV81645.1] [location=33759..33929] [gbkey=CDS]

MZ501068.1_prot_QXV79351.1_86_unknown	MZ501068.1_prot_QXV79351.1_86_unknown	[locus_tag=bas20_0086] [protein=hypothetical protein] [protein_id=QXV79351.1] [location=57690..57881] [gbkey=CDS]

NC_005856.1_prot_YP_006481.1_11_known	NC_005856.1_prot_YP_006481.1_11_known	[gene=pro] [locus_tag=P1_gp013] [db_xref=GeneID:2777381] [protein=tail fiber protein] [protein_id=YP_006481.1] [location=19014..20033] [gbkey=CDS]

MZ501080.1_prot_QXV80844.1_78_unknown	MZ501080.1_prot_QXV80844.1_78_unknown	[locus_tag=bas02_0079] [protein=hypothetical protein] [protein_id=QXV80844.1] [location=46187..46408] [gbkey=CDS]

MZ501081.1_prot_QXV80900.1_51_known	MZ501081.1_prot_QXV80900.1_51_known	[locus_tag=bas64_0051] [protein=tail fiber protein] [protein_id=QXV80900.1] [location=37865..39796] [gbkey=CDS]
MZ501081.1_prot_QXV80900.1_51_known	MZ501055.1_prot_QXV76844.1_49_known	[locus_tag=bas68_0049] [protein=tail fiber protein] [protein_id=QXV76844.1] [location=37455..39422] [gbkey=CDS]

MZ501110.1_prot_QXV85498.1_76_unknown	MZ501110.1_prot_QXV85498.1_76_unknown	[locus_tag=bas25_0076] [protein=hypothetical protein] [protein_id=QXV85498.1] [location=53515..53736] [gbkey=CDS]
MZ501110.1_prot_QXV85498.1_76_unknown	MZ501071.1_prot_QXV79596.1_84_unknown	[locus_tag=bas21_0084] [protein=hypothetical protein] [protein_id=QXV79596.1] [location=51952..52176] [gbkey=CDS]

MZ501057.1_prot_QXV77136.1_23_unknown	MZ501057.1_prot_QXV77136.1_23_unknown	[locus_tag=bas19_0023] [protein=hypothetical protein] [protein_id=QXV77136.1] [location=21753..21899] [gbkey=CDS]

MZ501098.1_prot_QXV83606.1_239_unknown	MZ501098.1_prot_QXV83606.1_239_unknown	[locus_tag=bas45_0239] [protein=hypothetical protein] [protein_id=QXV83606.1] [location=complement(138643..138903)] [gbkey=CDS]
MZ501098.1_prot_QXV83606.1_239_unknown	MZ501056.1_prot_QXV77062.1_218_unknown	[locus_tag=bas46_0218] [protein=hypothetical protein] [protein_id=QXV77062.1] [location=complement(133575..133901)] [gbkey=CDS]

MZ501086.1_prot_QXV81722.1_31_known	MZ501086.1_prot_QXV81722.1_31_known	[locus_tag=bas63_0031] [protein=dihydrofolate reductase] [protein_id=QXV81722.1] [location=complement(24631..25176)] [gbkey=CDS]

NC_005859.1_prot_YP_006920.1_92_known	NC_005859.1_prot_YP_006920.1_92_known	[gene=thy] [locus_tag=T5.092] [db_xref=GeneID:2777594] [protein=thymidylate synthase] [protein_id=YP_006920.1] [location=complement(47022..47861)] [gbkey=CDS]

MZ501084.1_prot_QXV81577.1_231_unknown	MZ501084.1_prot_QXV81577.1_231_unknown	[locus_tag=bas62_0231] [protein=hypothetical protein] [protein_id=QXV81577.1] [location=complement(130423..130602)] [gbkey=CDS]

MZ501071.1_prot_QXV79597.1_85_unknown	MZ501071.1_prot_QXV79597.1_85_unknown	[locus_tag=bas21_0085] [protein=hypothetical protein] [protein_id=QXV79597.1] [location=52179..52721] [gbkey=CDS]

NC_001895.1_prot_NP_046795.1_40_known	NC_001895.1_prot_NP_046795.1_40_known	[gene=A] [locus_tag=P2p40] [db_xref=GeneID:77440829] [protein=nicking at origin of replication] [protein_id=NP_046795.1] [location=28034..30319] [gbkey=CDS]

MZ501112.1_prot_QXV85803.1_63_unknown	MZ501112.1_prot_QXV85803.1_63_unknown	[locus_tag=bas23_0063] [protein=hypothetical protein] [protein_id=QXV85803.1] [location=complement(44833..45135)] [gbkey=CDS]

NC_073062.1_prot_YP_010740980.1_53_unknown	NC_073062.1_prot_YP_010740980.1_53_unknown	[locus_tag=P9607_gp53] [db_xref=GeneID:79674516] [protein=hypothetical protein] [protein_id=YP_010740980.1] [location=39197..39523] [gbkey=CDS]

MZ501092.1_prot_QXV82515.1_78_unknown	MZ501092.1_prot_QXV82515.1_78_unknown	[locus_tag=bas13_0078] [protein=hypothetical protein] [protein_id=QXV82515.1] [location=48631..48954] [gbkey=CDS]

NC_005856.1_prot_YP_006489.1_19_known	NC_005856.1_prot_YP_006489.1_19_known	[gene=isaB] [locus_tag=P1_gp020] [db_xref=GeneID:2777411] [protein=IsaB] [protein_id=YP_006489.1] [location=23527..24132] [gbkey=CDS]

MZ501057.1_prot_QXV77205.1_92_known	MZ501057.1_prot_QXV77205.1_92_known	[locus_tag=bas19_0092] [protein=holin] [protein_id=QXV77205.1] [location=57397..57705] [gbkey=CDS]

MZ501068.1_prot_QXV79286.1_21_known	MZ501068.1_prot_QXV79286.1_21_known	[locus_tag=bas20_0021] [protein=lateral tail fiber protein] [protein_id=QXV79286.1] [location=19671..22853] [gbkey=CDS]

MZ501103.1_prot_QXV84353.1_49_unknown	MZ501103.1_prot_QXV84353.1_49_unknown	[locus_tag=bas34_0049] [protein=hypothetical protein] [protein_id=QXV84353.1] [location=complement(48793..49185)] [gbkey=CDS]
MZ501103.1_prot_QXV84353.1_49_unknown	MZ501108.1_prot_QXV85117.1_47_unknown	[locus_tag=bas27_0047] [protein=hypothetical protein] [protein_id=QXV85117.1] [location=complement(48611..49018)] [gbkey=CDS]
MZ501103.1_prot_QXV84353.1_49_unknown	MZ501072.1_prot_QXV79654.1_47_unknown	[locus_tag=bas26_0047] [protein=hypothetical protein] [protein_id=QXV79654.1] [location=complement(48296..48691)] [gbkey=CDS]

MZ501096.1_prot_QXV83197.1_166_unknown	MZ501096.1_prot_QXV83197.1_166_unknown	[locus_tag=bas36_0166] [protein=putative homing endonuclease] [protein_id=QXV83197.1] [location=105214..105930] [gbkey=CDS]

NC_001604.1_prot_NP_041981.1_28_unknown	NC_001604.1_prot_NP_041981.1_28_unknown	[locus_tag=T7p28] [db_xref=UniProtKB/Swiss-Prot:P03786] [protein=hypothetical protein] [protein_id=NP_041981.1] [location=13927..14334] [gbkey=CDS]

MZ501051.1_prot_QXV76148.1_17_known	MZ501051.1_prot_QXV76148.1_17_known	[locus_tag=bas01_0017] [protein=major tail protein] [protein_id=QXV76148.1] [location=12060..12716] [gbkey=CDS]

MZ501047.1_prot_QXV75253.1_248_unknown	MZ501047.1_prot_QXV75253.1_248_unknown	[locus_tag=bas47_0250] [protein=hypothetical protein] [protein_id=QXV75253.1] [location=complement(146284..146646)] [gbkey=CDS]

MZ501047.1_prot_QXV75120.1_115_known	MZ501047.1_prot_QXV75120.1_115_known	[locus_tag=bas47_0115] [protein=DNA exonuclease A] [protein_id=QXV75120.1] [location=complement(79561..80238)] [gbkey=CDS]
MZ501047.1_prot_QXV75120.1_115_known	MZ501050.1_prot_QXV75976.1_122_known	[locus_tag=bas42_0122] [protein=DNA exonuclease A] [protein_id=QXV75976.1] [location=complement(80480..81163)] [gbkey=CDS]

MZ501084.1_prot_QXV81521.1_175_unknown	MZ501084.1_prot_QXV81521.1_175_unknown	[locus_tag=bas62_0175] [protein=hypothetical protein] [protein_id=QXV81521.1] [location=101260..101532] [gbkey=CDS]

MH751506.1_prot_AYD82723.1_126_unknown	MH751506.1_prot_AYD82723.1_126_unknown	[protein=hypothetical protein] [protein_id=AYD82723.1] [location=complement(61947..62120)] [gbkey=CDS]

NC_001604.1_prot_NP_041977.1_24_known	NC_001604.1_prot_NP_041977.1_24_known	[locus_tag=T7p24] [db_xref=GOA:P03692,UniProtKB/Swiss-Prot:P03692] [protein=DNA primase/helicase] [protein_id=NP_041977.1] [location=11754..13265] [gbkey=CDS]
NC_001604.1_prot_NP_041977.1_24_known	NC_001604.1_prot_NP_041975.1_22_known	[locus_tag=T7p22] [db_xref=GOA:P03692,UniProtKB/Swiss-Prot:P03692] [protein=DNA primase/helicase] [protein_id=NP_041975.1] [location=11565..13265] [gbkey=CDS]
NC_001604.1_prot_NP_041977.1_24_known	MZ501064.1_prot_QXV78418.1_25_known	[locus_tag=bas67_0025] [protein=DNA primase/helicase] [protein_id=QXV78418.1] [location=14856..16565] [gbkey=CDS]

MZ501077.1_prot_QXV80622.1_87_unknown	MZ501077.1_prot_QXV80622.1_87_unknown	[locus_tag=bas10_0087] [protein=hypothetical protein] [protein_id=QXV80622.1] [location=48896..49126] [gbkey=CDS]

MZ501110.1_prot_QXV85447.1_25_unknown	MZ501110.1_prot_QXV85447.1_25_unknown	[locus_tag=bas25_0025] [protein=hypothetical protein] [protein_id=QXV85447.1] [location=22568..23233] [gbkey=CDS]
MZ501110.1_prot_QXV85447.1_25_unknown	MZ501090.1_prot_QXV82287.1_34_unknown	[locus_tag=bas06_0034] [protein=putative sugar-binding protein] [protein_id=QXV82287.1] [location=complement(25077..25778)] [gbkey=CDS]
MZ501110.1_prot_QXV85447.1_25_unknown	MZ501099.1_prot_QXV83677.1_32_unknown	[locus_tag=bas09_0032] [protein=putative sugar-binding protein] [protein_id=QXV83677.1] [location=complement(25007..25717)] [gbkey=CDS]

MZ501058.1_prot_QXV77362.1_156_unknown	MZ501058.1_prot_QXV77362.1_156_unknown	[locus_tag=bas31_0180] [protein=hypothetical protein] [protein_id=QXV77362.1] [location=105887..106138] [gbkey=CDS]
MZ501058.1_prot_QXV77362.1_156_unknown	MZ501074.1_prot_QXV80167.1_156_unknown	[locus_tag=bas33_0179] [protein=hypothetical protein] [protein_id=QXV80167.1] [location=103287..103538] [gbkey=CDS]
MZ501058.1_prot_QXV77362.1_156_unknown	MZ501105.1_prot_QXV84722.1_166_unknown	[locus_tag=bas29_0195] [protein=hypothetical protein] [protein_id=QXV84722.1] [location=102805..103056] [gbkey=CDS]

MZ501063.1_prot_QXV78275.1_146_unknown	MZ501063.1_prot_QXV78275.1_146_unknown	[locus_tag=bas61_0146] [protein=hypothetical protein] [protein_id=QXV78275.1] [location=91681..92139] [gbkey=CDS]

NC_001604.1_prot_NP_041974.1_21_known	NC_001604.1_prot_NP_041974.1_21_known	[locus_tag=T7p21] [db_xref=GOA:P03797,UniProtKB/Swiss-Prot:P03797] [protein=HNH endonuclease] [protein_id=NP_041974.1] [location=11225..11590] [gbkey=CDS]

MZ501108.1_prot_QXV85151.1_81_unknown	MZ501108.1_prot_QXV85151.1_81_unknown	[locus_tag=bas27_0081] [protein=hypothetical protein] [protein_id=QXV85151.1] [location=complement(67723..67887)] [gbkey=CDS]

NC_005859.1_prot_YP_006874.1_46_known	NC_005859.1_prot_YP_006874.1_46_known	[gene=hegF] [locus_tag=T5.046] [db_xref=GeneID:2777530] [protein=H-N-H-endonuclease F-TflVI] [protein_id=YP_006874.1] [location=complement(23245..23742)] [gbkey=CDS]

NC_073057.1_prot_YP_010740601.1_7_unknown	NC_073057.1_prot_YP_010740601.1_7_unknown	[locus_tag=P9602_gp07] [db_xref=GeneID:79674132] [protein=hypothetical protein] [protein_id=YP_010740601.1] [location=complement(5004..5768)] [gbkey=CDS]
NC_073057.1_prot_YP_010740601.1_7_unknown	NC_073089.1_prot_YP_010742546.1_7_unknown	[locus_tag=P9651_gp07] [db_xref=GeneID:79676108] [protein=hypothetical protein] [protein_id=YP_010742546.1] [location=complement(5004..5768)] [gbkey=CDS]
NC_073057.1_prot_YP_010740601.1_7_unknown	MZ501097.1_prot_QXV83310.1_7_unknown	[locus_tag=bas15_0007] [protein=hypothetical protein] [protein_id=QXV83310.1] [location=complement(5004..5768)] [gbkey=CDS]
NC_073057.1_prot_YP_010740601.1_7_unknown	NC_073066.1_prot_YP_010741180.1_7_unknown	[locus_tag=P9611_gp07] [db_xref=GeneID:79674720] [protein=hypothetical protein] [protein_id=YP_010741180.1] [location=complement(5004..5768)] [gbkey=CDS]

MZ501084.1_prot_QXV81499.1_153_unknown	MZ501084.1_prot_QXV81499.1_153_unknown	[locus_tag=bas62_0153] [protein=hypothetical protein] [protein_id=QXV81499.1] [location=94701..94868] [gbkey=CDS]

MZ501096.1_prot_QXV83086.1_55_known	MZ501096.1_prot_QXV83086.1_55_known	[locus_tag=bas36_0055] [protein=polynucleotide kinase] [protein_id=QXV83086.1] [location=complement(39167..40072)] [gbkey=CDS]
MZ501096.1_prot_QXV83086.1_55_known	MZ501067.1_prot_QXV79044.1_55_known	[locus_tag=bas41_0055] [protein=polynucleotide kinase] [protein_id=QXV79044.1] [location=complement(38755..39537)] [gbkey=CDS]
MZ501096.1_prot_QXV83086.1_55_known	MZ501047.1_prot_QXV75059.1_54_known	[locus_tag=bas47_0054] [protein=polynucleotide kinase] [protein_id=QXV75059.1] [location=complement(37638..38537)] [gbkey=CDS]

MZ501076.1_prot_QXV80377.1_24_known	MZ501076.1_prot_QXV80377.1_24_known	[locus_tag=bas28_0024] [protein=dUTP pyrophosphatase] [protein_id=QXV80377.1] [location=complement(26140..26586)] [gbkey=CDS]

MZ501054.1_prot_QXV76780.1_214_unknown	MZ501054.1_prot_QXV76780.1_214_unknown	[locus_tag=bas48_0214] [protein=hypothetical protein] [protein_id=QXV76780.1] [location=complement(129624..130337)] [gbkey=CDS]

MZ501063.1_prot_QXV78313.1_184_unknown	MZ501063.1_prot_QXV78313.1_184_unknown	[locus_tag=bas61_0184] [protein=hypothetical protein] [protein_id=QXV78313.1] [location=103123..103344] [gbkey=CDS]

MZ501105.1_prot_QXV84621.1_65_unknown	MZ501105.1_prot_QXV84621.1_65_unknown	[locus_tag=bas29_0065] [protein=hypothetical protein] [protein_id=QXV84621.1] [location=58473..59051] [gbkey=CDS]

MZ501103.1_prot_QXV84409.1_105_unknown	MZ501103.1_prot_QXV84409.1_105_unknown	[locus_tag=bas34_0117] [protein=putative homing endonuclease] [protein_id=QXV84409.1] [location=82226..82762] [gbkey=CDS]

MZ501052.1_prot_QXV76476.1_267_known	MZ501052.1_prot_QXV76476.1_267_known	[locus_tag=bas38_0276] [protein=baseplate wedge subunit and tail pin] [protein_id=QXV76476.1] [location=159332..161137] [gbkey=CDS]
MZ501052.1_prot_QXV76476.1_267_known	MZ501046.1_prot_QXV75545.1_269_known	[locus_tag=bas44_0280] [protein=baseplate wedge subunit and tail pin] [protein_id=QXV75545.1] [location=158665..160473] [gbkey=CDS]
MZ501052.1_prot_QXV76476.1_267_known	MZ501056.1_prot_QXV77107.1_263_known	[locus_tag=bas46_0265] [protein=baseplate wedge subunit and tail pin] [protein_id=QXV77107.1] [location=160951..162765] [gbkey=CDS]

MZ501100.1_prot_QXV83760.1_25_known	MZ501100.1_prot_QXV83760.1_25_known	[locus_tag=bas60_0025] [protein=lateral tail fiber protein] [protein_id=QXV83760.1] [location=19042..21918] [gbkey=CDS]

MZ501051.1_prot_QXV76179.1_48_unknown	MZ501051.1_prot_QXV76179.1_48_unknown	[locus_tag=bas01_0048] [protein=hypothetical protein] [protein_id=QXV76179.1] [location=37419..37667] [gbkey=CDS]

MZ501065.1_prot_QXV78468.1_27_known	MZ501065.1_prot_QXV78468.1_27_known	[locus_tag=bas40_0027] [protein=baseplate hub distal subunit] [protein_id=QXV78468.1] [location=21448..21981] [gbkey=CDS]
MZ501065.1_prot_QXV78468.1_27_known	MZ501056.1_prot_QXV76871.1_27_known	[locus_tag=bas46_0027] [protein=baseplate hub distal subunit] [protein_id=QXV76871.1] [location=21262..21795] [gbkey=CDS]

NC_073067.1_prot_YP_010741278.1_41_unknown	NC_073067.1_prot_YP_010741278.1_41_unknown	[locus_tag=P9612_gp41] [db_xref=GeneID:79674819] [protein=hypothetical protein] [protein_id=YP_010741278.1] [location=complement(30185..30376)] [gbkey=CDS]

MZ501080.1_prot_QXV80775.1_9_unknown	MZ501080.1_prot_QXV80775.1_9_unknown	[locus_tag=bas02_0009] [protein=hypothetical protein] [protein_id=QXV80775.1] [location=6925..7323] [gbkey=CDS]

MZ501050.1_prot_QXV76092.1_238_unknown	MZ501050.1_prot_QXV76092.1_238_unknown	[locus_tag=bas42_0238] [protein=hypothetical protein] [protein_id=QXV76092.1] [location=complement(136257..136730)] [gbkey=CDS]

MZ501093.1_prot_QXV82695.1_175_unknown	MZ501093.1_prot_QXV82695.1_175_unknown	[locus_tag=bas54_0175] [protein=hypothetical protein] [protein_id=QXV82695.1] [location=complement(108462..108575)] [gbkey=CDS]

MZ501072.1_prot_QXV79767.1_160_unknown	MZ501072.1_prot_QXV79767.1_160_unknown	[locus_tag=bas26_0190] [protein=hypothetical protein] [protein_id=QXV79767.1] [location=complement(102600..102812)] [gbkey=CDS]

MZ501091.1_prot_QXV82380.1_38_known	MZ501091.1_prot_QXV82380.1_38_known	[locus_tag=bas22_0038] [protein=7-deazaguanosine inserting enzyme] [protein_id=QXV82380.1] [location=complement(28290..29210)] [gbkey=CDS]
MZ501091.1_prot_QXV82380.1_38_known	MZ501057.1_prot_QXV77139.1_26_known	[locus_tag=bas19_0026] [protein=7-deazaguanosine inserting enzyme] [protein_id=QXV77139.1] [location=complement(24941..25894)] [gbkey=CDS]

MZ501092.1_prot_QXV82510.1_73_unknown	MZ501092.1_prot_QXV82510.1_73_unknown	[locus_tag=bas13_0073] [protein=hypothetical protein] [protein_id=QXV82510.1] [location=46488..46976] [gbkey=CDS]

MZ501053.1_prot_QXV76556.1_74_known	MZ501053.1_prot_QXV76556.1_74_known	[locus_tag=bas12_0074] [protein=polynucleotide kinase] [protein_id=QXV76556.1] [location=45762..46322] [gbkey=CDS]
MZ501053.1_prot_QXV76556.1_74_known	MZ501059.1_prot_QXV77447.1_72_known	[locus_tag=bas08_0072] [protein=polynucleotide kinase] [protein_id=QXV77447.1] [location=44924..45466] [gbkey=CDS]
MZ501053.1_prot_QXV76556.1_74_known	MZ501087.1_prot_QXV81897.1_70_unknown	[locus_tag=bas03_0070] [protein=hypothetical protein] [protein_id=QXV81897.1] [location=42451..42990] [gbkey=CDS]
MZ501053.1_prot_QXV76556.1_74_known	MZ501092.1_prot_QXV82511.1_74_known	[locus_tag=bas13_0074] [protein=polynucleotide kinase] [protein_id=QXV82511.1] [location=47060..47671] [gbkey=CDS]

MZ501083.1_prot_QXV81315.1_192_unknown	MZ501083.1_prot_QXV81315.1_192_unknown	[locus_tag=bas53_0192] [protein=hypothetical protein] [protein_id=QXV81315.1] [location=complement(118594..119052)] [gbkey=CDS]

